driver_age,driver_experience,vehicle_age,vehicle_type,engine_power,vehicle_purpose,region,pct_days_with_snow,pct_days_with_rain,winter_duration_months,base_kbm,num_claims,violation_count,days_since_last_claim,occupation_type,avg_trips_per_week,night_driving_ratio,ko_multiplier,num_owned_vehicles,target
27,2,3,suv,109,commercial,urban,0.3,0.152887800820571,4,0.9,0,0,30,courier,17.375380864718327,0.3177099282947219,1.0,1,1
34,7,2,sedan,144,commercial,rural,0.5,0.1664570259060638,6,1.0,2,0,30,courier,15.138033561625766,0.0808456603587574,1.0,1,1
30,7,5,crossover,225,commercial,urban,0.3,0.6849690475370813,4,1.0,2,1,30,courier,14.943168797487884,0.3248831636890698,1.0,1,1
57,14,6,crossover,212,commercial,rural,0.5,0.4525661404586902,6,1.0,2,0,182,courier,13.687144346262706,0.18520291113944948,1.0,1,1
35,8,4,hatchback,155,commercial,rural,0.5,0.3623696531292168,6,1.4,0,0,235,courier,13.047912327939398,0.12822132633108324,1.0,1,1
22,6,7,sedan,165,commercial,rural,0.5,0.8131311268954348,6,0.9,0,0,125,courier,13.247602826436239,0.1560032497598658,1.0,2,1
46,7,3,sedan,158,commercial,urban,0.3,0.5245462930768815,4,1.17,0,2,82,courier,9.245986837009516,0.14575057506259054,1.0,2,1
40,7,2,sedan,127,commercial,urban,0.3,0.6010776659729016,4,0.85,1,1,403,courier,21.010189333339664,0.2541473048987874,1.0,1,1
32,7,7,sedan,216,commercial,urban,0.3,0.8485836349889736,4,1.0,0,0,30,courier,8.393177619997076,0.06649110564436732,1.0,1,1
28,12,1,hatchback,192,commercial,Moscow,0.35,0.45614490995029805,5,1.4,1,2,80,courier,26.942988900469214,0.2871045435089827,1.0,1,1
21,5,2,sedan,149,commercial,StPetersburg,0.4,0.5237602750391716,5,1.0,2,0,30,courier,7.712919818947775,0.4206331664784297,1.0,1,0
35,3,2,suv,131,commercial,rural,0.5,0.3440048107140047,6,1.17,0,1,30,courier,11.16222179200768,0.46827485505460087,1.0,2,1
26,10,3,sedan,133,commercial,Moscow,0.35,0.33777185959426903,5,1.4,1,0,106,courier,16.657149968775023,0.09486915817140248,3.16,1,0
24,8,8,sedan,153,commercial,urban,0.3,0.8519876726756119,4,0.85,0,0,52,courier,13.488598840986677,0.3928153793039546,1.0,1,0
38,7,1,hatchback,138,commercial,StPetersburg,0.4,0.3833541171268224,5,1.17,4,1,76,courier,17.20840774940757,0.4517243274627308,1.0,1,1
44,0,4,crossover,185,commercial,StPetersburg,0.4,0.8871057510726831,5,1.55,2,0,418,courier,12.06244320593893,0.23449107694925475,3.16,1,0
28,9,6,hatchback,159,commercial,rural,0.5,0.20609787860164094,6,1.0,1,1,43,courier,12.163447244109944,0.2492151619314206,1.0,2,1
38,6,6,hatchback,101,commercial,rural,0.5,0.23232148732503277,6,0.85,0,0,368,courier,12.366898897575966,0.055976443797299914,1.0,1,1
33,10,8,suv,94,commercial,urban,0.3,0.12859412087130354,4,0.85,1,0,273,courier,16.793506909407977,0.3248429582567974,1.0,1,0
34,11,4,suv,179,commercial,Moscow,0.35,0.8113088614808489,5,0.9,1,0,96,courier,15.052375691256332,0.024642661740925872,1.0,1,1
25,9,3,suv,93,commercial,StPetersburg,0.4,0.7412539771740789,5,0.85,2,1,192,courier,15.437602915093763,0.1454878408327725,1.0,1,1
30,2,11,sedan,126,commercial,StPetersburg,0.4,0.11419315858581124,5,1.0,1,0,143,courier,32.64719250112015,0.3384857049967545,1.0,1,1
23,7,3,suv,122,commercial,StPetersburg,0.4,0.34034115802729004,5,0.85,2,0,33,courier,6.742104985282093,0.28739336421169887,1.0,1,1
22,6,3,sedan,90,commercial,Moscow,0.35,0.9174140076173856,5,0.9,0,1,578,courier,12.379360744830148,0.3508197328752481,1.0,1,1
36,11,3,crossover,152,commercial,urban,0.3,0.7071388879798941,4,1.0,2,1,205,courier,8.875827451232423,0.33367591481418807,3.16,1,1
27,11,3,sedan,135,commercial,StPetersburg,0.4,0.5261251487282735,5,1.0,1,0,516,courier,8.244326845224586,0.23668306816398374,3.16,1,1
24,8,12,crossover,114,commercial,urban,0.3,0.2594801250397984,4,1.0,6,2,422,courier,14.99821582210365,0.2222859903111956,3.16,1,1
22,6,13,crossover,223,commercial,StPetersburg,0.4,0.8295710395537712,5,1.17,2,0,30,courier,18.48284564684616,0.347199900616318,1.0,1,1
19,3,8,sedan,60,commercial,StPetersburg,0.4,0.639974787327239,5,0.85,0,0,56,courier,10.586592681932611,0.5663955912119798,1.0,1,0
18,0,7,crossover,105,commercial,Moscow,0.35,0.18838749264956933,5,0.85,1,0,38,courier,5.986928749162887,0.21093247342299826,1.0,3,1
32,13,3,sedan,116,commercial,rural,0.5,0.4481953904863718,6,0.85,0,2,432,courier,18.251641729978903,0.12264789814968334,1.0,1,1
18,0,4,sedan,85,commercial,urban,0.3,0.22654442218840065,4,1.0,1,0,482,courier,9.531187753418514,0.37573247036348056,1.0,1,1
35,0,1,hatchback,230,commercial,Moscow,0.35,0.5881715631333376,5,0.85,4,1,182,courier,10.728352059884706,0.14871891145886365,1.0,2,1
35,5,4,crossover,229,commercial,urban,0.3,0.1333200230524727,4,1.17,1,1,30,courier,10.507001522187718,0.5669397836317239,1.0,1,1
31,13,2,hatchback,112,commercial,rural,0.5,0.22679435276482093,6,0.9,1,1,35,courier,11.773475138079498,0.17355041970592364,3.16,2,0
32,10,6,hatchback,190,commercial,urban,0.3,0.62773998885601,4,1.55,1,2,408,courier,13.028816366839157,0.222742502970565,1.0,2,1
29,7,3,hatchback,163,commercial,urban,0.3,0.49946351778863296,4,1.0,2,1,644,courier,13.598106539066883,0.1655466190734644,1.0,1,1
33,10,6,crossover,206,commercial,Moscow,0.35,0.2265212334571859,5,1.0,0,0,54,courier,10.005663818018718,0.4386135872325811,1.0,3,1
33,2,3,suv,135,commercial,urban,0.3,0.3275940208840044,4,1.17,0,0,30,courier,11.069413196583513,0.111640653623926,1.0,1,0
42,11,1,sedan,157,commercial,urban,0.3,0.6404045550357579,4,1.17,2,1,97,courier,6.912510208963899,0.21730000738248045,1.0,1,1
44,9,2,sedan,196,commercial,urban,0.3,0.6965214812559859,4,1.0,3,2,30,courier,16.8970037273522,0.4646661140461214,1.0,2,1
44,8,6,sedan,189,commercial,rural,0.5,0.39691218306937004,6,1.55,1,2,428,courier,16.69202165182421,0.20399301585394702,1.0,1,0
25,7,6,hatchback,146,commercial,Moscow,0.35,0.565327511180763,5,1.0,3,0,164,courier,9.236176621081134,0.26116364791029345,1.0,1,1
38,9,6,sedan,102,commercial,Moscow,0.35,0.7521321946660492,5,1.4,0,2,249,courier,19.91474327140581,0.15199845971378748,1.0,2,0
36,6,5,sedan,109,commercial,rural,0.5,0.40351402553035637,6,0.9,1,0,129,courier,11.992719756126663,0.254816591122998,1.0,3,0
26,6,5,suv,66,commercial,urban,0.3,0.7025937939958654,4,1.4,1,0,103,courier,10.564378062465234,0.062127475927946846,1.0,1,1
24,8,7,sedan,171,commercial,Moscow,0.35,0.3465234221837023,5,0.9,2,1,61,courier,8.038663903772461,0.07595120618756798,1.0,3,1
28,0,0,hatchback,148,commercial,StPetersburg,0.4,0.8081191383934135,5,0.9,2,0,358,courier,8.577066094993315,0.04153280409382255,1.0,1,1
23,0,12,sedan,151,commercial,rural,0.5,0.21073862306068075,6,1.0,2,1,289,courier,10.479691779792995,0.5332450120768709,1.0,1,1
20,4,4,sedan,138,commercial,Moscow,0.35,0.4753965254272418,5,0.9,0,1,108,courier,21.459536888819528,0.1993805787776814,1.0,1,0
35,1,7,sedan,94,commercial,Moscow,0.35,0.2891077146545005,5,0.9,1,1,94,courier,10.471821234047676,0.031119654660645854,1.0,1,1
32,0,5,hatchback,152,commercial,Moscow,0.35,0.6346225040430592,5,0.9,1,3,30,courier,17.27066242096193,0.11481773257479802,1.0,1,1
32,13,3,suv,164,commercial,rural,0.5,0.6809208953045849,6,1.0,0,0,30,courier,15.310262266574744,0.43181808451886705,1.0,1,1
39,14,4,sedan,105,commercial,rural,0.5,0.2878412446577707,6,1.4,1,0,237,courier,20.030391455136307,0.18464976211533635,1.0,1,1
30,1,2,sedan,138,commercial,urban,0.3,0.5722244003488954,4,1.0,0,0,175,courier,5.077979907791915,0.14899349033577047,1.0,1,0
38,0,2,suv,114,commercial,urban,0.3,0.6376544405020037,4,1.4,2,2,138,courier,8.993124809244192,0.2677725823766772,1.0,3,0
26,1,7,suv,131,commercial,StPetersburg,0.4,0.7422828841864749,5,1.0,2,2,427,courier,16.963937458717098,0.1836787643094172,1.0,1,1
26,4,6,suv,94,commercial,Moscow,0.35,0.47068674755320133,5,0.85,2,1,170,courier,19.917426185824414,0.03218881227147822,1.0,1,1
32,16,1,crossover,129,commercial,rural,0.5,0.39887222416953855,6,0.85,0,1,118,courier,21.178280718712276,0.26905567361334454,3.16,2,0
48,5,3,suv,205,commercial,Moscow,0.35,0.7139764927137071,5,1.0,2,0,42,courier,12.344461849807267,0.07105014730297643,1.0,1,1
42,12,4,hatchback,119,commercial,StPetersburg,0.4,0.5970196081834473,5,0.9,0,0,418,courier,10.615760027870516,0.11348360525463493,3.16,2,1
40,11,5,suv,112,commercial,urban,0.3,0.6880110040846944,4,0.9,0,2,208,courier,23.395990633077265,0.3358025967003862,1.0,1,1
21,5,14,hatchback,115,commercial,Moscow,0.35,0.5024213794490822,5,1.0,0,3,30,courier,13.32163713440514,0.1590348102031274,1.0,1,1
33,4,5,sedan,132,commercial,urban,0.3,0.17448310694037616,4,1.0,0,0,254,courier,8.120289437262628,0.5074822321857102,1.0,1,1
38,7,1,sedan,211,commercial,urban,0.3,0.6280255199316361,4,0.9,1,1,134,courier,14.798167338924136,0.32605216473811277,1.0,1,1
48,6,5,sedan,196,commercial,urban,0.3,0.8139711243787636,4,1.4,3,0,405,courier,12.399324267440827,0.06479765114835842,3.16,1,1
18,2,2,sedan,134,commercial,Moscow,0.35,0.6138719316138899,5,1.17,0,0,611,courier,10.498261963498294,0.15311746246563415,3.16,1,1
37,14,4,sedan,114,commercial,Moscow,0.35,0.5229982604959311,5,1.17,2,0,223,courier,13.38796096504721,0.3855747090310897,1.0,2,1
40,18,15,sedan,69,commercial,urban,0.3,0.8509400792333425,4,1.55,0,0,320,courier,12.43242541656186,0.33625997841728317,3.16,1,1
35,6,3,suv,103,commercial,rural,0.5,0.9014883128890467,6,0.9,1,1,30,courier,7.994955981160248,0.44492318138275816,1.0,1,1
21,5,8,crossover,61,commercial,Moscow,0.35,0.10734348115632024,5,1.0,0,0,199,courier,14.448292915511335,0.17445126098004482,1.0,2,1
34,12,5,hatchback,169,commercial,rural,0.5,0.6228689921243946,6,1.4,0,1,342,courier,9.677692445403551,0.14277340652123435,1.0,1,1
35,11,11,suv,193,commercial,urban,0.3,0.21984366047498466,4,1.0,0,2,167,courier,13.000492251990154,0.34563081391982925,1.0,2,0
33,16,7,sedan,124,commercial,rural,0.5,0.770546945725322,6,1.17,1,0,219,courier,24.536563764422077,0.4213975182036909,1.0,1,1
26,7,9,crossover,155,commercial,Moscow,0.35,0.16510814448699257,5,1.0,2,2,557,courier,21.661771144255674,0.10522470484180259,1.0,1,1
25,6,6,hatchback,96,commercial,StPetersburg,0.4,0.4576136351964561,5,1.0,0,0,53,courier,24.828778356849448,0.22801053659148057,1.0,1,1
35,14,3,sedan,62,commercial,Moscow,0.35,0.7222875702537928,5,0.85,1,0,30,courier,20.34540896782271,0.19169767140266503,1.0,1,0
26,9,11,sedan,142,commercial,StPetersburg,0.4,0.2861309090705614,5,1.55,1,0,285,courier,10.62023587620031,0.4039147921616341,1.0,1,1
26,10,6,sedan,155,commercial,rural,0.5,0.5772604610747595,6,1.4,0,1,421,courier,32.10093322488096,0.26501846633274984,1.0,2,1
30,7,4,sedan,208,commercial,Moscow,0.35,0.16384860749380858,5,1.4,0,0,462,courier,8.91042570473353,0.09353390111738855,1.0,1,0
33,12,3,sedan,222,commercial,urban,0.3,0.5647553387463382,4,1.0,0,0,249,courier,20.00601357489092,0.041243471206873904,1.0,1,1
40,3,6,sedan,128,commercial,Moscow,0.35,0.33954084608309937,5,0.85,0,0,435,courier,8.590228784045703,0.09002963886685753,1.0,1,0
22,5,9,sedan,176,commercial,urban,0.3,0.6844452117209566,4,0.85,2,0,293,courier,10.284927732652923,0.2658347187986288,1.0,1,0
21,0,6,sedan,152,commercial,Moscow,0.35,0.38964720659569174,5,1.4,1,0,30,courier,18.650235669869435,0.10411452546995428,1.0,1,1
28,4,4,crossover,140,commercial,Moscow,0.35,0.4612973712813662,5,0.9,5,1,349,courier,14.63404121626048,0.2123597056132124,1.0,1,1
18,1,6,sedan,138,commercial,StPetersburg,0.4,0.4709493706753381,5,0.9,4,1,48,courier,9.809026333290403,0.28634234960851124,1.0,1,1
36,8,8,sedan,134,commercial,urban,0.3,0.7769388147370685,4,1.0,2,0,65,courier,14.199170413818218,0.28808321968754,1.0,1,1
18,0,1,hatchback,135,commercial,Moscow,0.35,0.3017815725340011,5,1.0,1,1,122,courier,14.539346047391277,0.2655023420309738,1.0,2,1
37,15,2,suv,206,commercial,Moscow,0.35,0.5199492284453051,5,1.0,2,1,91,courier,14.218196706992773,0.053867739402817395,1.0,1,1
40,8,7,sedan,148,commercial,Moscow,0.35,0.19114772389738288,5,1.0,0,1,94,courier,23.502357210474127,0.3168618617992037,1.0,1,1
34,16,2,suv,209,commercial,rural,0.5,0.05062499811096578,6,1.0,0,0,45,courier,9.286236279573728,0.0421043705790537,1.0,2,1
18,1,4,sedan,104,commercial,urban,0.3,0.6239928326564483,4,1.4,2,1,84,courier,12.20481432318849,0.04049635863046617,1.0,2,1
32,8,5,sedan,60,commercial,urban,0.3,0.5123647828834605,4,0.85,0,0,30,courier,6.470034787490385,0.3923228468561909,1.0,1,1
25,9,2,sedan,121,commercial,urban,0.3,0.7049924898807048,4,0.9,2,1,155,courier,14.272958317990247,0.22133604045030988,1.0,2,1
22,6,4,hatchback,106,commercial,Moscow,0.35,0.5116865635986956,5,1.0,0,0,356,courier,18.591360083817218,0.23575767445711576,1.0,1,1
36,2,5,sedan,80,commercial,urban,0.3,0.42515345853711256,4,1.55,3,3,482,courier,20.110822565828634,0.10762590882418542,1.0,1,1
38,15,10,hatchback,192,commercial,Moscow,0.35,0.7373599155031881,5,0.9,2,1,417,courier,8.080470258859316,0.16710017783926093,3.16,2,1
42,11,9,sedan,86,commercial,StPetersburg,0.4,0.5092509434865392,5,0.9,1,0,131,courier,15.413701588533476,0.18563699764182384,1.0,2,1
29,13,6,suv,163,commercial,urban,0.3,0.6618987198460938,4,1.0,1,1,318,courier,21.40413426240583,0.2736550179206709,1.0,1,1
33,12,3,sedan,220,commercial,urban,0.3,0.46504105506537197,4,1.0,1,0,82,courier,10.564277236044736,0.15259620578699704,1.0,1,0
45,16,9,hatchback,94,commercial,Moscow,0.35,0.3478914149248385,5,1.55,1,4,30,courier,35.62232232558093,0.5032153864810542,1.0,1,1
48,5,9,hatchback,130,commercial,Moscow,0.35,0.4654714035289955,5,1.4,0,0,274,courier,16.603765305937124,0.2231724893683864,1.0,1,0
40,7,3,hatchback,194,commercial,urban,0.3,0.7379319066876159,4,1.0,0,1,254,courier,5.255241982819627,0.5436695756818408,1.0,2,1
29,7,5,sedan,123,commercial,urban,0.3,0.368380653015751,4,1.0,4,0,393,courier,12.854831947170679,0.43636639187184073,1.0,1,1
32,7,4,suv,153,commercial,Moscow,0.35,0.9294566628268436,5,0.85,1,1,232,courier,12.135121010581031,0.6392706855536352,1.0,1,1
30,0,6,suv,165,commercial,Moscow,0.35,0.47063463977115105,5,1.0,0,0,41,courier,13.385213493676842,0.31368365033637613,1.0,1,1
37,8,3,sedan,146,commercial,rural,0.5,0.6079362914994428,6,1.17,0,0,466,courier,23.219102262839854,0.04489810675021217,1.0,2,0
25,9,8,crossover,122,commercial,urban,0.3,0.030620139409165276,4,0.9,1,0,240,courier,16.79302795730981,0.20145720511357615,1.0,1,1
34,4,6,hatchback,108,commercial,rural,0.5,0.5022704861353481,6,0.9,0,2,401,courier,8.482548492979234,0.03313655380623911,1.0,1,1
34,3,3,hatchback,96,commercial,Moscow,0.35,0.881352177879301,5,1.55,1,1,362,courier,15.442107036327567,0.4105950406309825,1.0,2,1
35,7,7,sedan,163,commercial,StPetersburg,0.4,0.6635581704616025,5,1.0,1,1,86,courier,19.619664184703815,0.4027096597790956,1.0,1,1
23,7,3,hatchback,113,commercial,Moscow,0.35,0.8588332807496553,5,1.0,0,5,30,courier,5.958117395499041,0.17773281782531475,1.0,2,1
33,2,1,sedan,187,commercial,urban,0.3,0.33359165656354006,4,0.85,0,4,47,courier,10.223680209597532,0.20697828398839455,1.0,1,1
46,19,2,hatchback,203,commercial,Moscow,0.35,0.6204756040624165,5,1.0,0,0,30,courier,17.901642667699768,0.2313277282635976,1.0,1,0
28,1,8,hatchback,93,commercial,Moscow,0.35,0.6364566487937521,5,1.4,0,0,67,courier,26.14938874555872,0.18280519925347868,1.0,1,1
34,5,12,suv,169,commercial,Moscow,0.35,0.5536808127801862,5,0.9,2,1,149,courier,8.327138165910021,0.30582610533118626,1.0,1,1
18,1,12,sedan,222,commercial,urban,0.3,0.2084969780242909,4,1.0,1,0,577,courier,18.685432709788003,0.3793813259791463,1.0,1,0
34,12,3,suv,105,commercial,StPetersburg,0.4,0.08267495812073808,5,0.9,0,1,500,courier,23.32267403114653,0.5333607234568739,1.0,1,1
33,12,4,sedan,188,commercial,urban,0.3,0.3939175840691838,4,1.0,0,2,308,courier,11.209438734545815,0.27818418053291727,1.0,1,1
32,4,4,hatchback,162,commercial,rural,0.5,0.5550113133985823,6,1.55,1,1,30,courier,19.34661870759692,0.36322327339240523,3.16,1,1
37,5,5,suv,178,commercial,urban,0.3,0.7257555476362865,4,1.0,2,0,101,courier,12.195040545265055,0.11919934332441907,1.0,1,0
29,3,2,hatchback,109,commercial,StPetersburg,0.4,0.49504100943320234,5,1.55,1,0,279,courier,13.71780599739902,0.1658659058891529,1.0,1,1
41,6,3,sedan,216,commercial,rural,0.5,0.2934203078304196,6,1.55,2,2,33,courier,15.994566204591848,0.35916400256013126,1.0,1,1
24,8,5,sedan,113,commercial,StPetersburg,0.4,0.4463812072010881,5,1.55,0,0,392,courier,22.26608463549587,0.21967109640800828,1.0,1,1
43,3,8,sedan,165,commercial,Moscow,0.35,0.15139776943612462,5,1.4,0,0,598,courier,29.180144027846303,0.15408777080456018,3.16,1,1
33,0,6,hatchback,137,commercial,rural,0.5,0.5936204792348196,6,0.85,0,1,106,courier,11.80868710401775,0.08855497120401422,1.0,1,0
31,13,4,sedan,161,commercial,Moscow,0.35,0.0577193019733192,5,1.55,0,0,297,courier,9.497271121725795,0.08823892957759902,1.0,1,1
20,4,2,suv,100,commercial,urban,0.3,0.4842051459830778,4,0.85,2,0,39,courier,21.927250443334657,0.3314201533014744,3.16,1,1
23,7,9,hatchback,90,commercial,StPetersburg,0.4,0.777538898970462,5,0.85,0,1,285,courier,18.74849567601528,0.47458432136092765,1.0,1,1
34,6,1,sedan,151,commercial,urban,0.3,0.40047897146113687,4,0.85,0,3,30,courier,16.649089486115262,0.409827082802177,1.0,1,1
26,10,2,sedan,125,commercial,urban,0.3,0.17494918765578862,4,0.9,0,1,39,courier,19.887860128037087,0.1331700526924437,1.0,2,0
39,19,7,sedan,123,commercial,Moscow,0.35,0.5937538031616637,5,1.0,0,0,301,courier,12.274694453843898,0.22003004870035336,1.0,1,1
34,2,8,sedan,161,commercial,urban,0.3,0.4177744359536902,4,1.0,1,1,302,courier,16.71911992785759,0.3194380332292754,1.0,1,1
20,4,0,hatchback,80,commercial,urban,0.3,0.1434430466343939,4,0.85,2,1,249,courier,23.962549327621694,0.13936552443208183,1.0,1,1
38,3,4,hatchback,188,commercial,Moscow,0.35,0.2605788159947979,5,1.0,1,2,157,courier,11.257140817929605,0.21693589148687603,3.16,3,1
30,14,1,suv,144,commercial,StPetersburg,0.4,0.4431860419651314,5,1.0,1,0,273,courier,19.377463382446045,0.1930132672654869,1.0,1,0
31,7,4,sedan,170,commercial,Moscow,0.35,0.3189837623559054,5,1.17,0,1,361,courier,12.845662053458396,0.39354018930621015,1.0,1,1
40,12,4,crossover,161,commercial,rural,0.5,0.9086381677840745,6,0.9,1,0,826,courier,21.582318407014313,0.3891201049927827,1.0,2,1
20,0,11,sedan,163,commercial,urban,0.3,0.5119631738519438,4,0.9,1,3,534,courier,23.149324570792587,0.38871722775611806,1.0,1,1
23,7,6,sedan,92,commercial,rural,0.5,0.6348159138463106,6,0.9,0,0,385,courier,13.86655505397941,0.2557613290580541,1.0,1,1
34,6,6,hatchback,186,commercial,Moscow,0.35,0.6880564623055636,5,0.9,0,1,288,courier,15.806062265978593,0.3791264765627787,3.16,1,1
18,2,10,suv,150,commercial,Moscow,0.35,0.2191408038910594,5,1.0,0,1,207,courier,10.550861096923407,0.12130198314125487,1.0,1,1
27,11,10,sedan,121,commercial,Moscow,0.35,0.6793714819823213,5,1.0,1,2,31,courier,17.26644794459882,0.3091047424607892,1.0,1,0
39,5,5,suv,134,commercial,Moscow,0.35,0.1114165144613237,5,0.9,2,1,44,courier,8.21471457929923,0.23988613254809985,1.0,1,0
31,15,3,suv,154,commercial,urban,0.3,0.046372436813636154,4,0.9,2,0,417,courier,17.175197628055304,0.5956249478721165,1.0,2,1
21,5,8,suv,147,commercial,rural,0.5,0.5865222891877749,6,0.9,2,2,395,courier,18.249897034390457,0.11208762425917003,1.0,1,1
33,15,8,sedan,163,commercial,StPetersburg,0.4,0.49396211750083296,5,1.55,1,0,231,courier,15.479701319865297,0.029988824299751547,1.0,2,1
28,11,7,suv,206,commercial,rural,0.5,0.8965425418139404,6,0.9,1,1,140,courier,10.89804306143452,0.1259211563849499,1.0,2,1
26,6,5,suv,98,commercial,Moscow,0.35,0.8295976704603388,5,1.4,2,1,30,courier,22.971808659832323,0.09959262437434624,1.0,1,0
60,9,4,hatchback,170,commercial,rural,0.5,0.9718390370151401,6,1.17,3,1,96,courier,10.860962742807546,0.02168338243927454,1.0,1,1
36,5,10,suv,135,commercial,Moscow,0.35,0.46664636446824315,5,0.85,2,1,132,courier,24.529819278579367,0.15260876393186495,1.0,1,1
29,9,4,crossover,185,commercial,rural,0.5,0.6235319237236678,6,1.55,1,0,161,courier,15.33539686849032,0.0924770663465856,3.16,1,0
39,5,3,hatchback,205,commercial,Moscow,0.35,0.39666170448415145,5,1.17,0,1,644,courier,29.348033417158145,0.17865807387360405,3.16,1,0
29,7,4,sedan,147,commercial,rural,0.5,0.8403607092469441,6,1.0,2,1,30,courier,20.319677755564488,0.4213391436472777,1.0,1,1
27,11,3,hatchback,164,commercial,Moscow,0.35,0.40148517215342366,5,1.0,1,1,178,courier,11.078748700643596,0.44266234867011595,3.16,2,1
34,9,8,sedan,188,commercial,StPetersburg,0.4,0.49159437832847136,5,1.0,2,0,111,courier,18.2487519323114,0.47127328396700424,1.0,1,0
36,5,5,sedan,179,commercial,StPetersburg,0.4,0.6531562792171149,5,0.9,2,1,1095,courier,19.652491194598174,0.13855592801439945,1.0,1,1
39,2,1,hatchback,190,commercial,StPetersburg,0.4,0.465199058791263,5,0.85,0,0,481,courier,15.910907801936414,0.34136610943209345,1.0,2,0
43,7,6,sedan,128,commercial,urban,0.3,0.7079017525848611,4,1.4,0,1,140,courier,14.430734623801545,0.19079934924254766,1.0,1,1
41,11,4,hatchback,119,commercial,rural,0.5,0.6085315002759265,6,1.4,1,0,1095,courier,23.475907763107443,0.18593568433788482,1.0,1,1
38,8,5,suv,94,commercial,urban,0.3,0.4584090922204617,4,0.85,1,2,175,courier,10.479913972945576,0.15531065879723996,1.0,1,1
39,7,6,hatchback,132,commercial,urban,0.3,0.1321359426770584,4,1.17,2,1,44,courier,15.16289275899892,0.614287730994049,1.0,1,1
41,10,3,crossover,136,commercial,Moscow,0.35,0.6173322356349594,5,1.17,1,0,197,courier,44.52880564692386,0.0774854034218691,1.0,1,0
37,9,3,sedan,134,commercial,urban,0.3,0.37369803942121393,4,0.85,1,0,62,courier,15.33093505531274,0.15839164798323674,1.0,3,1
19,3,7,suv,159,commercial,StPetersburg,0.4,0.5534782004152572,5,1.0,0,0,246,courier,15.161446178249177,0.1523645833435466,1.0,1,0
35,11,2,suv,160,commercial,rural,0.5,0.8514808163100397,6,1.0,3,1,674,courier,8.477890751357387,0.053104195290647915,3.16,1,1
43,7,2,sedan,137,commercial,StPetersburg,0.4,0.3491714007504493,5,1.17,5,2,375,courier,23.001314103312108,0.08308196580516403,1.0,1,1
25,7,3,sedan,153,commercial,urban,0.3,0.3549415306765815,4,1.4,0,2,77,courier,21.854290928219275,0.4145072372258613,1.0,1,1
28,8,9,sedan,173,commercial,Moscow,0.35,0.6736923591583301,5,0.85,1,1,85,courier,12.898184728160913,0.2268118812545118,1.0,1,1
31,10,10,suv,108,commercial,Moscow,0.35,0.6736431412071626,5,1.0,1,0,30,courier,23.370351470685563,0.25306843697400117,1.0,1,1
33,13,3,suv,177,commercial,StPetersburg,0.4,0.37926837790219226,5,1.17,1,0,81,courier,12.388653846940707,0.39113533616390056,1.0,1,1
27,6,2,sedan,115,commercial,StPetersburg,0.4,0.8121093673830914,5,1.17,1,0,30,courier,12.821802214840279,0.06404167618893503,1.0,1,1
32,7,5,hatchback,197,commercial,Moscow,0.35,0.5051854238979185,5,0.85,2,0,168,courier,15.259191987713002,0.10967565100530732,1.0,1,1
36,3,4,sedan,146,commercial,Moscow,0.35,0.3170009889909005,5,1.0,0,0,299,courier,10.916840269330747,0.19194013668868157,1.0,3,1
18,0,8,hatchback,142,commercial,rural,0.5,0.23553025458186563,6,1.4,1,2,338,courier,11.652927488879424,0.22341465060188204,1.0,1,1
32,1,7,crossover,68,commercial,Moscow,0.35,0.7343348900920993,5,0.9,3,0,30,courier,18.76416155687597,0.35680736049298417,1.0,1,1
28,2,13,sedan,166,commercial,rural,0.5,0.6201748956146961,6,1.0,2,0,101,courier,8.432048041324402,0.44671733388383317,3.16,1,1
18,2,3,crossover,143,commercial,Moscow,0.35,0.7990095011330818,5,1.4,1,0,82,courier,15.3184473798226,0.3822376249859872,1.0,1,0
36,10,8,suv,146,commercial,Moscow,0.35,0.4877098914368388,5,0.85,2,0,30,courier,18.460867184082073,0.3498447426913206,1.0,2,1
34,2,4,crossover,136,commercial,urban,0.3,0.5383767152152114,4,1.4,2,0,109,courier,17.618610953982976,0.2622041479301028,3.16,1,0
33,8,2,sedan,165,commercial,urban,0.3,0.254098119999207,4,0.9,0,1,86,courier,22.959176076426058,0.34184657188819867,1.0,3,1
36,12,4,sedan,173,commercial,StPetersburg,0.4,0.475722625237074,5,0.85,1,0,244,courier,8.88049862921128,0.22257864786849652,1.0,2,1
34,3,4,sedan,159,commercial,urban,0.3,0.8421011085783437,4,0.9,1,0,522,courier,6.962937300401675,0.09152941223317945,1.0,1,0
26,5,10,suv,192,commercial,Moscow,0.35,0.18251064298537462,5,0.85,0,0,147,courier,11.49244953973507,0.14866056712886963,1.0,2,1
37,1,1,hatchback,111,commercial,urban,0.3,0.6427944003906306,4,0.85,1,1,334,courier,26.45028185662817,0.5156247120733128,1.0,2,1
39,3,3,sedan,116,commercial,urban,0.3,0.5258497117565913,4,1.0,1,1,38,courier,13.650364811366677,0.15314364849176978,1.0,1,1
23,7,5,suv,156,commercial,StPetersburg,0.4,0.3481320587114835,5,0.9,3,2,548,courier,18.875931598667734,0.22115890174101077,1.0,1,1
39,10,2,sedan,166,commercial,rural,0.5,0.417331201681165,6,1.55,2,0,40,courier,18.469047522573362,0.4547967388733803,1.0,1,1
29,13,12,sedan,160,commercial,urban,0.3,0.23498838766056854,4,1.0,1,1,51,courier,11.321141194375768,0.039561736899736764,1.0,1,1
